STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/20/20,,,,,,,0,",,7,0600",0,",,7,0600",0,",,7,0600",61,",,7",24,",,7",54,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/21/20,,,,,,,0,",,7,0600",0,",,7,0600",0,",,7,0600",61,",,7",36,",,7",37,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/22/20,,,,,,,0,",,7,0600",0,",,7,0600",0,",,7,0600",43,",,7",31,",,7",31,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/23/20,,,,,,,0,",,7,0600",0,",,7,0600",0,",,7,0600",39,",,7",31,",,7",31,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/24/20,,,,,,,0,",,7,0600",0,",,7,0600",0,",,7,0600",42,",,7",22,",,7",22,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/25/20,,,,,,,0.38,",,7,0600",4.2,",,7,0600",,,38,",,7",22,",,7",37,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/26/20,,,,,,,0.38,",,7,0600",,,,,41,",,7",36,",,7",39,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/27/20,,,,,,,0,",,7,0600",0,",,7,0600",,,47,",,7",39,",,7",42,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/28/20,,,,,,,0,",,7,0600",0,",,7,0600",,,45,",,7",30,",,7",30,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/29/20,,,,,,,0,",,7,0600",0,",,7,0600",,,48,",,7",30,",,7",38,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,11/30/20,,,,,,,0,",,7,0600",0,",,7,0600",,,51,",,7",34,",,7",34,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/1/20,,,,,,,0,",,7,0600",,,,,34,",,7",28,",,7",28,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/2/20,,,,,,,0,",,7,0600",,,,,37,",,7",28,",,7",30,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/3/20,,,,,,,0,",,7,0600",,,,,46,",,7",30,",,7",35,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/4/20,,,,,,,0,",,7,0600",,,,,39,",,7",33,",,7",39,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/5/20,,,,,,,0,",,7,0600",,,,,42,",,7",29,",,7",29,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/6/20,,,,,,,0,",,7,0600",,,,,34,",,7",26,",,7",26,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/7/20,,,,,,,0,",,7,0600",,,,,30,",,7",26,",,7",28,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/8/20,,,,,,,0,",,7,0600",,,,,34,",,7",27,",,7",30,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/9/20,,,,,,,0,",,7,0600",,,,,37,",,7",30,",,7",37,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/10/20,,,,,,,0,",,7,0600",,,,,41,",,7",27,",,7",27,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/11/20,,,,,,,0,",,7,0600",,,,,48,",,7",26,",,7",33,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/12/20,,,,,,,0.32,",,7,0600",1,",,7,0600",,,41,",,7",32,",,7",35,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/13/20,,,,,,,0.81,",,7,0600",1,",,7,0600",,,36,",,7",29,",,7",30,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/14/20,,,,,,,0,",,7,0600",,,,,33,",,7",28,",,7",28,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/15/20,,,,,,,0,",,7,0600",,,,,32,",,7",19,",,7",19,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/16/20,,,,,,,0.02,",,7,0600",1.6,",,7,0600",,,26,",,7",18,",,7",24,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/17/20,,,,,,,0,",,7,0600",,,,,29,",,7",24,",,7",26,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/18/20,,,,,,,0.03,",,7,0600",1,",,7,0600",,,29,",,7",26,",,7",27,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/19/20,,,,,,,0,",,7,0600",,,,,32,",,7",27,",,7",31,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/20/20,,,,,,,0,",,7,0600",,,,,36,",,7",31,",,7",36,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/21/20,,,,,,,0,",,7,0600",,,,,37,",,7",34,",,7",34,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/22/20,,,,,,,0,",,7,0600",,,,,37,",,7",33,",,7",34,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/23/20,,,,,,,0,",,7,0600",,,,,37,",,7",33,",,7",36,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/24/20,,,,,,,0.18,",,7,0600",,,,,50,",,7",29,",,7",29,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/25/20,,,,,,,0,",,7,0600",,,,,29,",,7",19,",,7",19,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/26/20,,,,,,,0,",,7,0600",,,,,26,",,7",19,",,7",23,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/27/20,,,,,,,0,",,7,0600",,,,,29,",,7",22,",,7",27,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/28/20,,,,,,,0.02,",,7,0600",1,",,7,0600",,,34,",,7",27,",,7",34,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/29/20,,,,,,,0,",,7,0600",,,,,34,",,7",20,",,7",20,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/30/20,,,,,,,0.32,",,7,0600",4.5,",,7,0600",,,29,",,7",18,",,7",29,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,12/31/20,,,,,,,0,",,7,0600",,,,,36,",,7",28,",,7",28,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/1/21,,,,,,,0,",,7,0600",,,,,30,",,7",19,",,7",19,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/2/21,,,,,,,0.3,",,7,0600",2.5,",,7,0600",,,32,",,7",15,",,7",30,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/3/21,,,,,,,0,",,7,0600",,,,,34,",,7",27,",,7",31,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/4/21,,,,,,,0,",,7,0600",,,,,35,",,7",31,",,7",34,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/5/21,,,,,,,0,",,7,0600",,,,,35,",,7",31,",,7",32,",,7,0600",,,1,",,7",,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/6/21,,,,,,,0,",,7,0600",,,,,37,",,7",32,",,7",36,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/7/21,,,,,,,0,",,7,0600",,,,,40,",,7",31,",,7",31,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/8/21,,,,,,,0,",,7,0600",,,,,36,",,7",21,",,7",21,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/9/21,,,,,,,0,",,7,0600",,,,,24,",,7",14,",,7",15,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/10/21,,,,,,,0,",,7,0600",,,,,35,",,7",14,",,7",27,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/11/21,,,,,,,0,",,7,0600",,,,,33,",,7",26,",,7",30,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/12/21,,,,,,,0,",,7,0600",,,,,30,",,7",28,",,7",29,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/13/21,,,,,,,0,",,7,0600",,,,,34,",,7",29,",,7",34,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/14/21,,,,,,,0,",,7,0600",,,,,39,",,7",33,",,7",34,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/15/21,,,,,,,0,",,7,0600",,,,,40,",,7",34,",,7",35,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/16/21,,,,,,,0,",,7,0600",,,,,36,",,7",28,",,7",28,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/17/21,,,,,,,0,",,7,0600",,,,,35,",,7",28,",,7",33,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/18/21,,,,,,,0,",,7,0600",,,,,37,",,7",29,",,7",29,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/19/21,,,,,,,0.06,",,7,0600",1,",,7,0600",,,37,",,7",26,",,7",26,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/20/21,,,,,,,0,",,7,0600",,,,,31,",,7",17,",,7",19,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/21/21,,,,,,,0,",,7,0600",,,,,34,",,7",19,",,7",34,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/22/21,,,,,,,0,",,7,0600",,,,,41,",,7",23,",,7",23,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/23/21,,,,,,,0,",,7,0600",,,,,23,",,7",12,",,7",13,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/24/21,,,,,,,0,",,7,0600",,,,,29,",,7",11,",,7",18,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/25/21,,,,,,,0,",,7,0600",,,,,30,",,7",18,",,7",24,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/26/21,,,,,,,0,",,7,0600",,,,,31,",,7",18,",,7",25,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/27/21,,,,,,,0.12,",,7,0600",2.5,",,7,0600",,,30,",,7",16,",,7",19,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/28/21,,,,,,,0,",,7,0600",,,,,27,",,7",19,",,7",19,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/29/21,,,,,,,0,",,7,0600",,,,,25,",,7",13,",,7",14,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/30/21,,,,,,,0,",,7,0600",,,,,27,",,7",8,",,7",10,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,1/31/21,,,,,,,0,",,7,0600",,,,,28,",,7",9,",,7",25,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/1/21,,,,,,,0,",,7,0600",,,,,33,",,7",23,",,7",24,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/2/21,,,,,,,0,",,7,0600",,,,,30,",,7",17,",,7",18,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/3/21,,,,,,,0,",,7,0600",,,,,35,",,7",15,",,7",15,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/4/21,,,,,,,0,",,7,0600",,,,,37,",,7",14,",,7",23,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/5/21,,,,,,,0.36,",,7,0600",2.5,",,7,0600",,,36,",,7",23,",,7",26,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/6/21,,,,,,,0,",,7,0600",,,,,26,",,7",12,",,7",13,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/7/21,,,,,,,0,",,7,0600",,,,,19,",,7",4,",,7",4,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/8/21,,,,,,,0.01,",,7,0600",2,",,7,0600",,,13,",,7",2,",,7",8,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/9/21,,,,,,,0,",,7,0600",,,,,19,",,7",7,",,7",9,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/10/21,,,,,,,0,",,7,0600",,,,,21,",,7",6,",,7",7,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/11/21,,,,,,,0,",,7,0600",,,,,20,",,7",5,",,7",7,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/12/21,,,,,,,0.09,",,7,0600",1,",,7,0600",,,19,",,7",4,",,7",14,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/13/21,,,,,,,0,",,7,0600",,,,,23,",,7",11,",,7",11,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/14/21,,,,,,,0.1,",,7,0600",1.5,",,7,0600",,,23,",,7",6,",,7",9,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/15/21,,,,,,,0.02,",,7,0600",1,",,7,0600",,,23,",,7",6,",,7",6,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/16/21,,,,,,,,,8,",,7,0600",,,15,",,7",5,",,7",8,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/17/21,,,,,,,0,",,7,0600",,,,,17,",,7",0,",,7",0,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/18/21,,,,,,,0,",,7,0600",,,,,26,",,7",-1,",,7",7,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/19/21,,,,,,,0.02,",,7,0600",1,",,7,0600",,,28,",,7",7,",,7",22,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/20/21,,,,,,,0,",,7,0600",,,,,32,",,7",20,",,7",22,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/21/21,,,,,,,0,",,7,0600",,,,,35,",,7",9,",,7",9,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/22/21,,,,,,,0.2,",,7,0600",4,",,7,0600",,,35,",,7",7,",,7",35,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/23/21,,,,,,,0,",,7,0600",,,,,37,",,7",33,",,7",37,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/24/21,,,,,,,0,",,7,0600",,,,,49,",,7",36,",,7",36,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/25/21,,,,,,,0,",,7,0600",,,,,47,",,7",18,",,7",19,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/26/21,,,,,,,0,",,7,0600",,,,,40,",,7",18,",,7",21,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/27/21,,,,,,,0.05,",,7,0600",2,",,7,0600",,,41,",,7",19,",,7",31,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,2/28/21,,,,,,,0,",,7,0600",,,,,45,",,7",27,",,7",28,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/1/21,,,,,,,0,",,7,0600",,,,,47,",,7",28,",,7",29,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/2/21,,,,,,,0,",,7,0600",,,,,32,",,7",14,",,7",14,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/3/21,,,,,,,0,",,7,0600",,,,,38,",,7",13,",,7",35,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/4/21,,,,,,,0,",,7,0600",,,,,51,",,7",27,",,7",28,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/5/21,,,,,,,0,",,7,0600",,,,,35,",,7",22,",,7",22,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/6/21,,,,,,,0,",,7,0600",,,,,41,",,7",21,",,7",25,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/7/21,,,,,,,0,",,7,0600",,,,,41,",,7",15,",,7",16,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/8/21,,,,,,,0,",,7,0600",,,,,39,",,7",14,",,7",39,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/9/21,,,,,,,0,",,7,0600",,,,,57,",,7",31,",,7",31,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/10/21,,,,,,,0,",,7,0600",,,,,56,",,7",31,",,7",46,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/11/21,,,,,,,0.02,",,7,0600",,,,,68,",,7",46,",,7",60,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/12/21,,,,,,,0,",,7,0600",,,,,61,",,7",36,",,7",36,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/13/21,,,,,,,0,",,7,0600",,,,,48,",,7",23,",,7",23,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/14/21,,,,,,,0,",,7,0600",,,,,52,",,7",22,",,7",38,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/15/21,,,,,,,0,",,7,0600",,,,,46,",,7",23,",,7",23,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/16/21,,,,,,,0.7,",,7,0600",,,,,38,",,7",22,",,7",29,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/17/21,,,,,,,0,",,7,0600",,,,,38,",,7",29,",,7",29,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/18/21,,,,,,,0.15,",,7,0600",,,,,47,",,7",29,",,7",35,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/19/21,,,,,,,0,",,7,0600",,,,,47,",,7",27,",,7",27,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/20/21,,,,,,,0,",,7,0600",,,,,48,",,7",26,",,7",27,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/21/21,,,,,,,0,",,7,0600",,,,,59,",,7",26,",,7",34,",,7,0600",,,,,,,,,,,,,,
USC00205662,"CENTRAL MICHIGAN UNIVERSITY, MI US",43.5859,-84.7694,242.3,3/22/21,,,,,,,0,",,7,0600",,,,,66,",,7",32,",,7",44,",,7,0600",,,,,,,,,,,,,,
